proto,service,spkts,dpkts,sbytes,dbytes,dur,state,attack_cat,label
UDP,-,73,44,4755,910,0.6546404349003545,REQ,Fuzzers,1
TCP,http,15,8,1923,9298,0.10166671892582013,FIN,Normal,0
UDP,dns,45,97,1330,6371,0.9946146890707752,INT,Generic,1
TCP,ftp,67,0,613,7445,0.7166572342937131,CON,Exploits,1
UDP,-,58,0,778,5576,0.016368604166487666,REQ,Fuzzers,1
TCP,http,52,40,1142,452,0.8773388665324883,FIN,Normal,0
UDP,dns,86,53,139,6416,0.95928665372182,INT,Generic,1
TCP,ftp,48,74,2867,3746,0.9601926534341194,CON,Exploits,1
UDP,-,79,42,2096,815,0.406164172348463,REQ,Fuzzers,1
TCP,http,56,62,1675,1622,0.5867274014709427,FIN,Normal,0
UDP,dns,88,71,860,6429,0.5670612381789647,INT,Generic,1
TCP,ftp,71,54,1439,1213,0.542976640041039,CON,Exploits,1
UDP,-,10,90,3421,2253,0.6583343530085068,REQ,Fuzzers,1
TCP,http,11,80,4432,5830,0.9143925912507266,FIN,Normal,0
UDP,dns,63,48,4088,8835,0.4135747493260721,INT,Generic,1
TCP,ftp,80,12,377,5234,0.05429913180870238,CON,Exploits,1
UDP,-,12,18,451,9778,0.32361755268400905,REQ,Fuzzers,1
TCP,http,66,4,2890,3690,0.5407500025795917,FIN,Normal,0
UDP,dns,11,89,3412,3180,0.8286153240763768,INT,Generic,1
TCP,ftp,16,9,1314,1097,0.6056297469803684,CON,Exploits,1
UDP,-,24,62,665,9304,0.3102654195679486,REQ,Fuzzers,1
TCP,http,6,79,2901,7678,0.18913187006854593,FIN,Normal,0
UDP,dns,44,87,1664,1487,0.6806450611358829,INT,Generic,1
TCP,ftp,61,20,4245,5329,0.23373938240715486,CON,Exploits,1
UDP,-,86,37,1117,7699,0.10842388545005477,REQ,Fuzzers,1
TCP,http,60,23,2883,1339,0.6459307607165428,FIN,Normal,0
UDP,dns,41,48,1953,8220,0.3854731157434864,INT,Generic,1
TCP,ftp,98,81,4428,2035,0.24730755620100642,CON,Exploits,1
UDP,-,64,4,2658,768,0.7397713795285032,REQ,Fuzzers,1
TCP,http,15,97,2255,5444,0.6274120252033043,FIN,Normal,0
UDP,dns,59,53,1085,6449,0.21399093991748208,INT,Generic,1
TCP,ftp,64,54,4272,1923,0.6867338191231684,CON,Exploits,1
UDP,-,67,64,3589,6673,0.3612796652382271,REQ,Fuzzers,1
TCP,http,52,51,957,7475,0.7259468303142044,FIN,Normal,0
UDP,dns,41,85,4176,667,0.4401579362331214,INT,Generic,1
TCP,ftp,89,79,82,9373,0.8047043178624839,CON,Exploits,1
UDP,-,32,30,4471,9189,0.4545132777000207,REQ,Fuzzers,1
TCP,http,86,3,4118,5093,0.48107117629728324,FIN,Normal,0
UDP,dns,26,60,3822,4600,0.34530164841662414,INT,Generic,1
TCP,ftp,77,4,3744,4329,0.9710761195617326,CON,Exploits,1
UDP,-,95,6,448,374,0.7281435151495287,REQ,Fuzzers,1
TCP,http,18,85,2105,8832,0.9642512290000209,FIN,Normal,0
UDP,dns,93,72,1682,767,0.9096802504924989,INT,Generic,1
TCP,ftp,66,52,589,6715,0.8280897706426701,CON,Exploits,1
UDP,-,87,28,4052,2781,0.9658038588974646,REQ,Fuzzers,1
TCP,http,12,34,2076,9861,0.9074207282767344,FIN,Normal,0
UDP,dns,83,19,4800,4646,0.0768749681611256,INT,Generic,1
TCP,ftp,40,91,2812,8641,0.4077027368718714,CON,Exploits,1
UDP,-,62,36,1803,2009,0.013131879163759352,REQ,Fuzzers,1
TCP,http,94,50,2279,7787,0.8109795216403974,FIN,Normal,0
UDP,dns,92,32,4726,162,0.7465571017868909,INT,Generic,1
TCP,ftp,88,6,3853,3688,0.4348259533166353,CON,Exploits,1
UDP,-,81,97,2162,5441,0.5455456017486658,REQ,Fuzzers,1
TCP,http,13,80,3623,1875,0.892433218539357,FIN,Normal,0
UDP,dns,6,18,912,5318,0.18957700527487564,INT,Generic,1
TCP,ftp,57,59,4281,3194,0.22836342198406945,CON,Exploits,1
UDP,-,38,60,4664,5868,0.35929635016768535,REQ,Fuzzers,1
TCP,http,50,60,3026,2158,0.04435914799962026,FIN,Normal,0
UDP,dns,19,95,1856,5944,0.9398893899606654,INT,Generic,1
TCP,ftp,64,68,4453,7542,0.2989666729195606,CON,Exploits,1
UDP,-,17,10,2950,1817,0.42173349341546196,REQ,Fuzzers,1
TCP,http,5,75,2487,999,0.17516919932108654,FIN,Normal,0
UDP,dns,46,5,4692,9478,0.9613639446654488,INT,Generic,1
TCP,ftp,47,70,4828,7563,0.9015470481320231,CON,Exploits,1
UDP,-,23,23,3514,795,0.9854531312881846,REQ,Fuzzers,1
TCP,http,63,70,2914,8257,0.11515311835911712,FIN,Normal,0
UDP,dns,6,23,1134,1533,0.9878682185016124,INT,Generic,1
TCP,ftp,71,81,1898,1968,0.013873191642110205,CON,Exploits,1
UDP,-,62,33,3062,7072,0.08844523191676812,REQ,Fuzzers,1
TCP,http,89,27,4659,961,0.5653083561691837,FIN,Normal,0
UDP,dns,3,96,4347,5857,0.09090940048727558,INT,Generic,1
TCP,ftp,64,14,1285,4580,0.13545409171567424,CON,Exploits,1
UDP,-,37,49,3340,3777,0.09289413969629712,REQ,Fuzzers,1
TCP,http,27,2,3983,7745,0.2886907362958465,FIN,Normal,0
UDP,dns,68,15,4034,6635,0.8874853107903911,INT,Generic,1
TCP,ftp,36,98,4005,1033,0.13758951872786762,CON,Exploits,1
UDP,-,16,45,3704,6182,0.7714779911840464,REQ,Fuzzers,1
TCP,http,24,35,4432,474,0.883153823068332,FIN,Normal,0
UDP,dns,7,64,4054,9027,0.43767883047831946,INT,Generic,1
TCP,ftp,88,59,3716,9463,0.051827235239359615,CON,Exploits,1
UDP,-,76,96,4240,988,0.7260735255047304,REQ,Fuzzers,1
TCP,http,96,30,4567,8110,0.5588804458370726,FIN,Normal,0
UDP,dns,69,47,1977,5696,0.22688315963764805,INT,Generic,1
TCP,ftp,35,75,2802,7469,0.16879050445324395,CON,Exploits,1
UDP,-,31,99,260,4684,0.35442231576281025,REQ,Fuzzers,1
TCP,http,56,12,1272,4666,0.04373404484629129,FIN,Normal,0
UDP,dns,40,79,3196,8208,0.3767798777599758,INT,Generic,1
TCP,ftp,26,36,4966,3721,0.7533365708578229,CON,Exploits,1
UDP,-,27,3,3774,8469,0.9820497525666557,REQ,Fuzzers,1
TCP,http,4,65,1116,263,0.44523739769552395,FIN,Normal,0
UDP,dns,57,98,877,2329,0.580232592338374,INT,Generic,1
TCP,ftp,41,27,3517,9168,0.7071371158681521,CON,Exploits,1
UDP,-,59,60,3660,8018,0.7078355013680372,REQ,Fuzzers,1
TCP,http,64,38,4343,3934,0.4854169120745593,FIN,Normal,0
UDP,dns,60,47,4934,3839,0.9692365957228138,INT,Generic,1
TCP,ftp,69,45,1510,2960,0.4552529164701452,CON,Exploits,1
UDP,-,7,3,3390,7900,0.44467367830599247,REQ,Fuzzers,1
TCP,http,1,69,2489,6477,0.8074270045145737,FIN,Normal,0
UDP,dns,36,59,4807,7500,0.019439167458098705,INT,Generic,1
TCP,ftp,20,2,1100,6696,0.004712871032726884,CON,Exploits,1
UDP,-,48,68,3944,3363,0.7860493200197485,REQ,Fuzzers,1
TCP,http,74,92,841,9383,0.6691237991732977,FIN,Normal,0
UDP,dns,54,46,4931,1445,0.18115243061020303,INT,Generic,1
TCP,ftp,49,36,1931,5551,0.9068223619554837,CON,Exploits,1
UDP,-,44,95,183,9691,0.715200335310956,REQ,Fuzzers,1
TCP,http,82,67,3395,4060,0.5111603525796513,FIN,Normal,0
UDP,dns,86,1,2035,9792,0.8184846160935966,INT,Generic,1
TCP,ftp,99,46,4610,2059,0.8571704937734187,CON,Exploits,1
UDP,-,32,53,4473,8338,0.274048779817729,REQ,Fuzzers,1
TCP,http,89,73,732,252,0.07595060788771568,FIN,Normal,0
UDP,dns,13,80,722,2560,0.3549096241782671,INT,Generic,1
TCP,ftp,82,60,4740,2598,0.3825694019871737,CON,Exploits,1
UDP,-,38,35,1136,5123,0.7116173201414713,REQ,Fuzzers,1
TCP,http,9,94,4063,8172,0.010937142511721953,FIN,Normal,0
UDP,dns,27,81,1212,2853,0.37416764117618073,INT,Generic,1
TCP,ftp,28,77,2063,4834,0.8573472051536297,CON,Exploits,1
UDP,-,52,55,4975,813,0.8357092274318614,REQ,Fuzzers,1
TCP,http,91,55,4069,7980,0.07065734808728275,FIN,Normal,0
UDP,dns,7,37,4836,9852,0.20753225687966115,INT,Generic,1
TCP,ftp,39,9,2115,6622,0.33119385012780256,CON,Exploits,1
UDP,-,16,22,4036,1744,0.03369598831604925,REQ,Fuzzers,1
TCP,http,55,0,3390,3340,0.33171101331799446,FIN,Normal,0
UDP,dns,39,82,3333,3675,0.47087447987426256,INT,Generic,1
TCP,ftp,87,53,2936,9162,0.8856099014472404,CON,Exploits,1
UDP,-,24,42,179,7322,0.007084025286007933,REQ,Fuzzers,1
TCP,http,25,66,4652,4026,0.6831959358942782,FIN,Normal,0
UDP,dns,17,49,361,4741,0.6454500095058884,INT,Generic,1
TCP,ftp,36,36,683,2434,0.5688912649213086,CON,Exploits,1
UDP,-,60,33,3115,322,0.9725154896481617,REQ,Fuzzers,1
TCP,http,86,24,3698,1805,0.14151684343974058,FIN,Normal,0
UDP,dns,95,15,2477,2465,0.3262108250258686,INT,Generic,1
TCP,ftp,71,95,4592,5586,0.7355562846671183,CON,Exploits,1
UDP,-,91,53,3498,9854,0.6478980578522487,REQ,Fuzzers,1
TCP,http,87,59,620,9428,0.5295404112333463,FIN,Normal,0
UDP,dns,87,78,2569,1117,0.15556517450225216,INT,Generic,1
TCP,ftp,58,8,4854,68,0.273817749711742,CON,Exploits,1
UDP,-,98,68,2652,2763,0.7127504908580385,REQ,Fuzzers,1
TCP,http,15,4,4266,9868,0.9127671446638882,FIN,Normal,0
UDP,dns,8,94,1815,4604,0.7205057282565369,INT,Generic,1
TCP,ftp,92,90,3025,4230,0.11029486490296925,CON,Exploits,1
UDP,-,7,6,3851,8658,0.19599737344037238,REQ,Fuzzers,1
TCP,http,58,57,894,4023,0.4032296974362345,FIN,Normal,0
UDP,dns,55,94,3688,519,0.36116624633769345,INT,Generic,1
TCP,ftp,23,75,3677,4857,0.7104230179186348,CON,Exploits,1
UDP,-,44,66,1399,4027,0.9447934137310459,REQ,Fuzzers,1
TCP,http,62,70,959,9179,0.833132130957686,FIN,Normal,0
UDP,dns,66,17,3804,8379,0.4562333381931678,INT,Generic,1
TCP,ftp,73,75,3366,4463,0.6523809964723727,CON,Exploits,1
UDP,-,81,20,4561,9308,0.5968914005303384,REQ,Fuzzers,1
TCP,http,79,0,730,183,0.39224048783772836,FIN,Normal,0
UDP,dns,37,23,75,6984,0.0644044574150624,INT,Generic,1
TCP,ftp,66,81,3592,4736,0.3169118948562041,CON,Exploits,1
UDP,-,38,2,3728,8095,0.472970902752302,REQ,Fuzzers,1
TCP,http,88,24,3361,1719,0.40819455297213647,FIN,Normal,0
UDP,dns,35,94,3789,1404,0.8825454201459596,INT,Generic,1
TCP,ftp,56,53,3965,1347,0.5693059751412191,CON,Exploits,1
UDP,-,95,15,4595,8990,0.3684023855490455,REQ,Fuzzers,1
TCP,http,88,5,2606,6022,0.14064925631461922,FIN,Normal,0
UDP,dns,87,72,3466,3226,0.6031417862891569,INT,Generic,1
TCP,ftp,14,32,963,6071,0.10185295265290917,CON,Exploits,1
UDP,-,79,23,3299,4074,0.7615037277311025,REQ,Fuzzers,1
TCP,http,65,95,4202,7855,0.38344555862839413,FIN,Normal,0
UDP,dns,54,25,2733,4979,0.1678960883235553,INT,Generic,1
TCP,ftp,40,73,1456,7523,0.03293600189214718,CON,Exploits,1
UDP,-,66,59,1787,7866,0.9110352624153173,REQ,Fuzzers,1
TCP,http,90,69,4259,1351,0.9546214856433063,FIN,Normal,0
UDP,dns,52,56,3499,2959,0.3939280539097878,INT,Generic,1
TCP,ftp,84,82,1137,7060,0.9217153094065575,CON,Exploits,1
UDP,-,5,9,3977,2931,0.9233391763595273,REQ,Fuzzers,1
TCP,http,65,97,3105,7997,0.6110854343207553,FIN,Normal,0
UDP,dns,76,79,1236,2563,0.14210260763401783,INT,Generic,1
TCP,ftp,8,36,1097,4805,0.19038030498935243,CON,Exploits,1
UDP,-,68,30,639,8479,0.14590810670759025,REQ,Fuzzers,1
TCP,http,56,74,1604,2116,0.3219904289462868,FIN,Normal,0
UDP,dns,72,46,4687,8670,0.8758215428401444,INT,Generic,1
TCP,ftp,24,82,3032,1040,0.9577017809746062,CON,Exploits,1
UDP,-,69,15,4794,2190,0.2694119814348429,REQ,Fuzzers,1
TCP,http,37,15,3698,8043,0.9934702224667759,FIN,Normal,0
UDP,dns,99,31,2693,6263,0.23069786783154234,INT,Generic,1
TCP,ftp,80,72,4957,9801,0.9034726329672563,CON,Exploits,1
UDP,-,67,38,1882,8196,0.42136346119248635,REQ,Fuzzers,1
TCP,http,35,43,163,1843,0.08016788600502456,FIN,Normal,0
UDP,dns,3,61,854,4348,0.6447138478596199,INT,Generic,1
TCP,ftp,51,42,2134,5221,0.9264937046375513,CON,Exploits,1
UDP,-,63,42,67,1370,0.04447078721688269,REQ,Fuzzers,1
TCP,http,63,3,724,8845,0.6466873354500037,FIN,Normal,0
UDP,dns,64,42,3546,7834,0.7898262215569648,INT,Generic,1
TCP,ftp,8,53,1107,1720,0.16778694514611003,CON,Exploits,1
UDP,-,34,44,1534,2857,0.5475501284226192,REQ,Fuzzers,1
TCP,http,73,37,3066,1914,0.2797551522235502,FIN,Normal,0
UDP,dns,27,83,1734,4577,0.5351613473037121,INT,Generic,1
TCP,ftp,76,38,1450,407,0.1864428353525428,CON,Exploits,1
UDP,-,93,65,1255,9168,0.5468962483267934,REQ,Fuzzers,1
TCP,http,19,83,2775,5185,0.08074554648326748,FIN,Normal,0
UDP,dns,90,36,4477,8090,0.8233460589172974,INT,Generic,1
TCP,ftp,95,82,2252,7208,0.23399433875393993,CON,Exploits,1
UDP,-,32,51,4773,4699,0.38623692609503024,REQ,Fuzzers,1
TCP,http,1,62,1797,4722,0.20488970069411827,FIN,Normal,0
UDP,dns,25,55,289,9961,0.18064550227033882,INT,Generic,1
TCP,ftp,72,82,4693,1000,0.4357380745974315,CON,Exploits,1
UDP,-,65,37,786,1662,0.9119723786780826,REQ,Fuzzers,1
TCP,http,37,8,581,9899,0.6410381919965308,FIN,Normal,0
UDP,dns,64,68,2031,4469,0.4572033841897064,INT,Generic,1
TCP,ftp,89,59,2633,4130,0.7409834969342148,CON,Exploits,1
UDP,-,47,79,2364,6263,0.6413913475731298,REQ,Fuzzers,1
TCP,http,4,61,1487,9945,0.3360466211538151,FIN,Normal,0
UDP,dns,14,18,3926,654,0.9974102204938003,INT,Generic,1
TCP,ftp,86,13,4400,2410,0.18097860916931474,CON,Exploits,1
UDP,-,39,24,386,2603,0.819171781353415,REQ,Fuzzers,1
TCP,http,41,63,2214,215,0.8206630825525879,FIN,Normal,0
UDP,dns,77,89,1951,7747,0.058862238146847656,INT,Generic,1
TCP,ftp,30,94,2329,4506,0.4091165088389802,CON,Exploits,1
UDP,-,31,14,197,8208,0.851903576508941,REQ,Fuzzers,1
TCP,http,75,50,709,2915,0.7069356555650824,FIN,Normal,0
UDP,dns,2,86,1141,2270,0.16823096088845246,INT,Generic,1
TCP,ftp,49,98,3795,9503,0.5576881279701309,CON,Exploits,1
UDP,-,45,36,745,7233,0.13524760627910826,REQ,Fuzzers,1
TCP,http,65,54,3639,6211,0.6193967499613674,FIN,Normal,0
UDP,dns,43,19,945,5487,0.023817400114321097,INT,Generic,1
TCP,ftp,34,0,4139,4377,0.21509617938128278,CON,Exploits,1
UDP,-,20,79,2577,7417,0.9324448608453239,REQ,Fuzzers,1
TCP,http,97,72,1032,3705,0.8184273353374141,FIN,Normal,0
UDP,dns,14,39,4101,6143,0.6659445356507052,INT,Generic,1
TCP,ftp,11,89,3759,9604,0.8395975203432784,CON,Exploits,1
UDP,-,2,11,527,2796,0.5411852457264336,REQ,Fuzzers,1
TCP,http,97,59,2194,3903,0.06630567040410273,FIN,Normal,0
UDP,dns,20,94,3487,7074,0.7158614056597814,INT,Generic,1
TCP,ftp,13,93,1104,6038,0.38557055513519223,CON,Exploits,1
UDP,-,5,5,3304,9367,0.6597394893569737,REQ,Fuzzers,1
TCP,http,94,15,825,9998,0.3898014945924382,FIN,Normal,0
UDP,dns,6,32,3526,6755,0.22829148230706187,INT,Generic,1
TCP,ftp,15,58,228,1873,0.6327234639573397,CON,Exploits,1
UDP,-,2,88,3686,120,0.4258789892419549,REQ,Fuzzers,1
TCP,http,99,64,792,9950,0.13755116981535087,FIN,Normal,0
UDP,dns,27,93,1649,311,0.2152087680875,INT,Generic,1
TCP,ftp,70,4,3442,6896,0.22519452559319897,CON,Exploits,1
UDP,-,12,32,3608,3171,0.56070876866507,REQ,Fuzzers,1
TCP,http,80,11,2068,567,0.2446875351456328,FIN,Normal,0
UDP,dns,76,94,2349,731,0.5188415311915673,INT,Generic,1
TCP,ftp,48,24,532,7775,0.314034835776711,CON,Exploits,1
UDP,-,87,35,2680,3414,0.6190412989196877,REQ,Fuzzers,1
TCP,http,13,11,966,50,0.49665558250695296,FIN,Normal,0
UDP,dns,4,77,1232,2519,0.9817514338624915,INT,Generic,1
TCP,ftp,37,93,4067,5763,0.5918886999782998,CON,Exploits,1
UDP,-,52,27,4714,2081,0.6285446725914701,REQ,Fuzzers,1
TCP,http,8,66,4089,6937,0.9484515635138452,FIN,Normal,0
UDP,dns,71,15,572,2965,0.18098081709937097,INT,Generic,1
TCP,ftp,51,78,409,1588,0.27079655278186954,CON,Exploits,1
UDP,-,22,81,4781,3335,0.057126501506126526,REQ,Fuzzers,1
TCP,http,42,93,463,5801,0.809572059546331,FIN,Normal,0
UDP,dns,96,51,1440,8518,0.9555225178704471,INT,Generic,1
TCP,ftp,72,99,333,5972,0.9509537983688535,CON,Exploits,1
UDP,-,94,34,157,6320,0.5608274228242219,REQ,Fuzzers,1
TCP,http,46,51,1268,3916,0.9392294640991312,FIN,Normal,0
UDP,dns,78,96,982,9323,0.153824435754235,INT,Generic,1
TCP,ftp,81,64,670,5751,0.21750790892084748,CON,Exploits,1
UDP,-,28,26,403,951,0.6542853262711366,REQ,Fuzzers,1
TCP,http,60,39,2059,3003,0.9263864267789683,FIN,Normal,0
UDP,dns,27,16,2602,3694,0.487118833253086,INT,Generic,1
TCP,ftp,91,73,177,4523,0.4584649421914756,CON,Exploits,1
UDP,-,46,16,4180,4101,0.3450085381742658,REQ,Fuzzers,1
TCP,http,43,23,2138,94,0.2899455681103107,FIN,Normal,0
UDP,dns,65,36,3500,6670,0.8366998099744887,INT,Generic,1
TCP,ftp,12,99,2116,8962,0.9642139821144461,CON,Exploits,1
UDP,-,72,39,1114,9160,0.18787117248706886,REQ,Fuzzers,1
TCP,http,57,2,152,396,0.8718229920780323,FIN,Normal,0
UDP,dns,32,43,360,3912,0.3530514183514234,INT,Generic,1
TCP,ftp,99,98,2318,9494,0.7194171037074589,CON,Exploits,1
UDP,-,73,52,3424,3923,0.6235404031711879,REQ,Fuzzers,1
TCP,http,55,11,3524,6,0.3275270355995945,FIN,Normal,0
UDP,dns,9,37,3321,2322,0.21116957676056758,INT,Generic,1
TCP,ftp,74,87,2046,2768,0.4551634682970478,CON,Exploits,1
UDP,-,95,4,4276,3398,0.021106602181956813,REQ,Fuzzers,1
TCP,http,79,5,4382,3448,0.6371851276351183,FIN,Normal,0
UDP,dns,7,40,3403,7548,0.5862344606373162,INT,Generic,1
TCP,ftp,97,63,851,7829,0.2237510405699601,CON,Exploits,1
UDP,-,37,73,971,6998,0.9517168426716948,REQ,Fuzzers,1
TCP,http,14,48,2638,5848,0.5240355508594221,FIN,Normal,0
UDP,dns,56,30,2127,6929,0.6362066125087636,INT,Generic,1
TCP,ftp,73,2,952,1717,0.8259649916168993,CON,Exploits,1
UDP,-,66,28,1791,2104,0.5240167973524139,REQ,Fuzzers,1
TCP,http,40,52,500,833,0.7152239783779003,FIN,Normal,0
UDP,dns,97,47,2919,1257,0.20885520940654545,INT,Generic,1
TCP,ftp,55,20,4665,9481,0.8820720210097847,CON,Exploits,1
UDP,-,7,43,4026,1052,0.008201931947050545,REQ,Fuzzers,1
TCP,http,68,9,1646,2500,0.8254712006407083,FIN,Normal,0
UDP,dns,30,65,1447,8898,0.8237979544370426,INT,Generic,1
TCP,ftp,53,70,2782,7502,0.37987671917136223,CON,Exploits,1
UDP,-,41,82,4639,4704,0.045966913979776924,REQ,Fuzzers,1
TCP,http,70,96,1287,9787,0.9742018869579621,FIN,Normal,0
UDP,dns,31,29,182,887,0.6976257583942195,INT,Generic,1
TCP,ftp,33,20,2685,6603,0.3718628200954587,CON,Exploits,1
UDP,-,37,81,1220,7336,0.29323589892589497,REQ,Fuzzers,1
TCP,http,1,50,2200,2319,0.2144983653310334,FIN,Normal,0
UDP,dns,37,99,3139,802,0.7973166415688054,INT,Generic,1
TCP,ftp,70,9,2331,9192,0.894208012167603,CON,Exploits,1
UDP,-,89,94,2639,6143,0.21486795302203765,REQ,Fuzzers,1
TCP,http,16,57,1494,8834,0.6675532879850298,FIN,Normal,0
UDP,dns,82,5,1519,9386,0.13510401691665153,INT,Generic,1
TCP,ftp,88,14,2959,8733,0.9888515518563202,CON,Exploits,1
UDP,-,90,51,2339,1284,0.13700386917679275,REQ,Fuzzers,1
TCP,http,7,40,3709,9225,0.913383796913305,FIN,Normal,0
UDP,dns,67,78,2348,1117,0.14858450776576893,INT,Generic,1
TCP,ftp,59,50,469,1826,0.12612797997786995,CON,Exploits,1
UDP,-,90,84,1618,5993,0.3388390560979433,REQ,Fuzzers,1
TCP,http,75,1,3638,1420,0.2784858601256317,FIN,Normal,0
UDP,dns,35,89,1615,9081,0.23877973658882135,INT,Generic,1
TCP,ftp,34,57,220,9668,0.49750553786689633,CON,Exploits,1
UDP,-,42,67,2047,5220,0.31693206880073554,REQ,Fuzzers,1
TCP,http,1,77,3369,8785,0.7435327025894914,FIN,Normal,0
UDP,dns,8,27,367,9769,0.04051158031312463,INT,Generic,1
TCP,ftp,77,94,530,7839,0.9793845263496399,CON,Exploits,1
UDP,-,15,62,622,5635,0.2702935781916024,REQ,Fuzzers,1
TCP,http,14,53,514,5831,0.6174125094196974,FIN,Normal,0
UDP,dns,42,95,2247,8825,0.91395982220726,INT,Generic,1
TCP,ftp,89,95,2524,9127,0.521304321737267,CON,Exploits,1
UDP,-,43,26,4260,6793,0.5638496418050828,REQ,Fuzzers,1
TCP,http,74,27,1898,9930,0.6464421637007274,FIN,Normal,0
UDP,dns,44,0,138,6624,0.8771655718180182,INT,Generic,1
TCP,ftp,88,6,330,3002,0.9934673885906264,CON,Exploits,1
UDP,-,87,39,4980,2025,0.7728269883255137,REQ,Fuzzers,1
TCP,http,18,74,3118,8711,0.7774481951610906,FIN,Normal,0
UDP,dns,85,48,4202,565,0.4260924276858007,INT,Generic,1
TCP,ftp,69,73,1989,5976,0.6470109307442095,CON,Exploits,1
UDP,-,89,64,1929,8977,0.6663699500024861,REQ,Fuzzers,1
TCP,http,42,82,3971,6069,0.5828207309343321,FIN,Normal,0
UDP,dns,47,16,3199,2728,0.16720913367062396,INT,Generic,1
TCP,ftp,42,24,2312,7880,0.4157989978444796,CON,Exploits,1
UDP,-,57,42,291,2273,0.6582176987950901,REQ,Fuzzers,1
TCP,http,81,49,2147,1077,0.33613206339271207,FIN,Normal,0
UDP,dns,65,7,3896,5454,0.5749355859666408,INT,Generic,1
TCP,ftp,99,53,127,5152,0.15051986304147646,CON,Exploits,1
UDP,-,67,48,4026,3371,0.17180273578153626,REQ,Fuzzers,1
TCP,http,90,88,874,2724,0.16273063467612492,FIN,Normal,0
UDP,dns,44,27,559,2269,0.7244808604822681,INT,Generic,1
TCP,ftp,96,6,504,7365,0.09852340818069594,CON,Exploits,1
UDP,-,41,37,3488,2410,0.2295611819655783,REQ,Fuzzers,1
TCP,http,65,10,2200,6568,0.6220633774508575,FIN,Normal,0
UDP,dns,89,45,3820,670,0.12029254865150407,INT,Generic,1
TCP,ftp,22,16,4572,6450,0.9650160814355702,CON,Exploits,1
UDP,-,23,52,91,831,0.6392159806025068,REQ,Fuzzers,1
TCP,http,99,60,2335,238,0.7584746579733486,FIN,Normal,0
UDP,dns,2,47,656,8433,0.16302604939266085,INT,Generic,1
TCP,ftp,58,69,3040,5207,0.8024098401378363,CON,Exploits,1
UDP,-,7,42,696,9147,0.7996231001193386,REQ,Fuzzers,1
TCP,http,52,44,1483,9583,0.6921836248118007,FIN,Normal,0
UDP,dns,70,63,547,3135,0.5164786709004527,INT,Generic,1
TCP,ftp,44,75,1673,3777,0.8203050478723074,CON,Exploits,1
UDP,-,41,50,4632,8136,0.04051620411422019,REQ,Fuzzers,1
TCP,http,23,52,1657,2658,0.21941730710435292,FIN,Normal,0
UDP,dns,76,72,2123,4264,0.3307464545516333,INT,Generic,1
TCP,ftp,94,27,705,643,0.14356494657765884,CON,Exploits,1
UDP,-,71,85,793,4537,0.24222765995229467,REQ,Fuzzers,1
TCP,http,82,26,4807,5497,0.16917623679648852,FIN,Normal,0
UDP,dns,80,44,3719,1269,0.6408359876347987,INT,Generic,1
TCP,ftp,27,25,2244,8911,0.5894642914627862,CON,Exploits,1
UDP,-,81,13,2886,5372,0.163748754165551,REQ,Fuzzers,1
TCP,http,60,24,2773,7863,0.9699047092942422,FIN,Normal,0
UDP,dns,31,94,3982,7527,0.08068018052292314,INT,Generic,1
TCP,ftp,69,65,1729,5590,0.34084865776010376,CON,Exploits,1
UDP,-,5,38,4067,4729,0.6858772946021974,REQ,Fuzzers,1
TCP,http,63,34,2532,4251,0.717527909540633,FIN,Normal,0
UDP,dns,82,31,3656,1265,0.8347235109855503,INT,Generic,1
TCP,ftp,15,36,3493,1713,0.06879103530279396,CON,Exploits,1
UDP,-,82,6,1667,5730,0.13263899758859887,REQ,Fuzzers,1
TCP,http,62,40,1755,435,0.7663544184857298,FIN,Normal,0
UDP,dns,38,94,3155,8936,0.3310275329765108,INT,Generic,1
TCP,ftp,27,27,2364,3141,0.21491805008571896,CON,Exploits,1
UDP,-,59,33,4350,1693,0.22542793401029448,REQ,Fuzzers,1
TCP,http,64,27,4873,9329,0.8819910156387538,FIN,Normal,0
UDP,dns,17,21,4945,8734,0.6149990177698881,INT,Generic,1
TCP,ftp,60,2,2745,9372,0.6791188731718838,CON,Exploits,1
UDP,-,26,31,1230,7255,0.09444283619861937,REQ,Fuzzers,1
TCP,http,91,50,139,558,0.40277761157485026,FIN,Normal,0
UDP,dns,12,49,4619,2942,0.5419811404780147,INT,Generic,1
TCP,ftp,93,26,2454,3219,0.8704547389685362,CON,Exploits,1
UDP,-,68,27,3269,3310,0.9244889029252537,REQ,Fuzzers,1
TCP,http,11,9,2696,4072,0.2815214592569002,FIN,Normal,0
UDP,dns,97,72,2074,8123,0.06097457579469179,INT,Generic,1
TCP,ftp,77,27,2422,5248,0.10525385221182071,CON,Exploits,1
UDP,-,64,93,1472,9213,0.02394470715543462,REQ,Fuzzers,1
TCP,http,31,45,1969,2152,0.017353160536591195,FIN,Normal,0
UDP,dns,91,86,4787,1707,0.9120468364868258,INT,Generic,1
TCP,ftp,77,19,2367,625,0.4784895019543083,CON,Exploits,1
UDP,-,1,77,4762,9233,0.020427445696376112,REQ,Fuzzers,1
TCP,http,16,85,2154,1270,0.22657237528518726,FIN,Normal,0
UDP,dns,45,41,4172,7400,0.08808046720500151,INT,Generic,1
TCP,ftp,98,94,2161,4227,0.45062056071638756,CON,Exploits,1
UDP,-,87,45,3905,3820,0.34368161894799554,REQ,Fuzzers,1
